labels,classes,predictions,time
Neutral,4,"[0.08593037 0.01459712 0.29672402 0.16894613 0.3135503  0.10791665
 0.01233547]",2021-05-04 23:16:21.976849
Happy,3,"[0.05691901 0.00708726 0.21562307 0.35733947 0.18152606 0.14364536
 0.03785982]",2021-05-04 23:16:22.049783
Sad,5,"[0.08010206 0.05702126 0.16154568 0.21990946 0.13223323 0.3147671
 0.03442129]",2021-05-04 23:16:22.127374
Neutral,4,"[0.05007264 0.01528963 0.3963463  0.03785134 0.45172328 0.04334919
 0.00536774]",2021-05-04 23:16:22.212607
Fearful,2,"[0.06685483 0.01787134 0.284762   0.16115697 0.2211223  0.24245682
 0.00577574]",2021-05-04 23:16:22.283117
Neutral,4,"[5.9014270e-03 1.6777350e-04 2.4062338e-01 5.1319223e-02 6.6958117e-01
 2.3766041e-02 8.6409887e-03]",2021-05-04 23:16:22.461389
Neutral,4,"[0.04672926 0.00360963 0.15938611 0.04107683 0.6242702  0.11396092
 0.01096699]",2021-05-04 23:16:22.536744
Neutral,4,"[0.05723617 0.01132587 0.16329654 0.02164193 0.46346977 0.25018764
 0.03284211]",2021-05-04 23:16:22.624349
Neutral,4,"[0.08117981 0.0254226  0.15387328 0.07501048 0.342651   0.2931345
 0.02872831]",2021-05-04 23:16:22.696929
Neutral,4,"[0.10674042 0.02322841 0.19290385 0.07024828 0.31739834 0.23800094
 0.05147974]",2021-05-04 23:16:22.775114
Neutral,4,"[0.08858077 0.08042017 0.19299887 0.10366172 0.2959265  0.21450745
 0.02390449]",2021-05-04 23:16:22.852201
Neutral,4,"[0.08711858 0.01920975 0.1936118  0.0334826  0.44650814 0.19932781
 0.02074133]",2021-05-04 23:16:22.931896
Neutral,4,"[0.13736285 0.11205194 0.20912382 0.04490441 0.30743405 0.17702705
 0.01209593]",2021-05-04 23:16:23.001366
Neutral,4,"[0.09546194 0.01765828 0.17467526 0.15147579 0.28114966 0.2308681
 0.0487109 ]",2021-05-04 23:16:23.082367
Neutral,4,"[0.0848956  0.05307733 0.19162945 0.14552757 0.25356296 0.24669215
 0.02461487]",2021-05-04 23:16:23.171745
Happy,3,"[0.0762108  0.0251766  0.15221979 0.23527941 0.19407523 0.23509975
 0.08193836]",2021-05-04 23:16:23.242754
Neutral,4,"[0.10238137 0.08784126 0.21436939 0.06782508 0.2634344  0.25002545
 0.01412297]",2021-05-04 23:16:23.319745
Neutral,4,"[0.08980241 0.03986998 0.2428718  0.07377589 0.28245416 0.23349611
 0.03772963]",2021-05-04 23:16:23.405054
Neutral,4,"[0.10236207 0.04185776 0.22016658 0.12086201 0.28858098 0.2014324
 0.02473816]",2021-05-04 23:16:23.484559
Neutral,4,"[0.05648357 0.01231451 0.18107106 0.05599017 0.3567513  0.32749113
 0.00989828]",2021-05-04 23:16:23.557564
Neutral,4,"[0.07008506 0.00316915 0.1936054  0.05924388 0.4555067  0.21181895
 0.00657086]",2021-05-04 23:16:23.673575
Neutral,4,"[0.08283392 0.00470165 0.20406592 0.0671021  0.42126974 0.20173456
 0.01829207]",2021-05-04 23:16:23.750248
Neutral,4,"[0.01161835 0.00794264 0.16622053 0.32737398 0.40967494 0.06712352
 0.01004611]",2021-05-04 23:16:23.825723
Sad,5,"[0.19469891 0.18478994 0.2430131  0.07063421 0.05380256 0.2473879
 0.00567351]",2021-05-04 23:16:24.854863
Happy,3,"[0.19787209 0.12660582 0.15007225 0.2745957  0.0322303  0.19237357
 0.02625025]",2021-05-04 23:16:24.936372
Happy,3,"[0.08654016 0.100895   0.11538815 0.37953854 0.04313516 0.24922985
 0.02527313]",2021-05-04 23:16:25.011201
Sad,5,"[0.1192551  0.1210632  0.2018349  0.1880302  0.13601492 0.21400434
 0.01979736]",2021-05-04 23:16:25.092363
Fearful,2,"[0.09019009 0.1649439  0.29088086 0.14994116 0.1713514  0.11678044
 0.01591219]",2021-05-04 23:16:25.176711
Fearful,2,"[0.06774406 0.11957522 0.28132394 0.20731783 0.17944746 0.13118799
 0.01340354]",2021-05-04 23:16:25.407143
Happy,3,"[0.038326   0.02054381 0.13628298 0.4689526  0.08088709 0.18322216
 0.07178535]",2021-05-04 23:16:25.482100
Happy,3,"[0.07042218 0.0119086  0.11900366 0.42741734 0.1593707  0.1734687
 0.03840883]",2021-05-04 23:16:25.560109
Happy,3,"[0.06687958 0.0057521  0.12484113 0.26726225 0.22935927 0.25635254
 0.0495531 ]",2021-05-04 23:16:25.641689
Neutral,4,"[0.08930772 0.00771033 0.13344505 0.11796618 0.46414018 0.17073853
 0.01669203]",2021-05-04 23:16:25.724695
Neutral,4,"[0.05806674 0.0115999  0.09593794 0.24900892 0.3414156  0.2211919
 0.022779  ]",2021-05-04 23:16:25.796866
Neutral,4,"[0.04481055 0.01115096 0.20737788 0.0996872  0.47355676 0.14475843
 0.0186583 ]",2021-05-04 23:16:25.877706
Neutral,4,"[0.02669435 0.00387225 0.089012   0.10856715 0.6283139  0.12377394
 0.01976638]",2021-05-04 23:16:25.957042
Neutral,4,"[0.05750104 0.01661986 0.16680264 0.08200771 0.55469966 0.10705976
 0.01530932]",2021-05-04 23:16:26.032053
Neutral,4,"[0.06175123 0.0173547  0.15038824 0.09277171 0.37900957 0.27749547
 0.02122902]",2021-05-04 23:16:26.106854
Neutral,4,"[0.11121517 0.03037688 0.22316343 0.07429918 0.29916418 0.22773583
 0.0340454 ]",2021-05-04 23:16:26.191746
Neutral,4,"[0.03728814 0.01356518 0.11405876 0.09909018 0.5255433  0.19300184
 0.01745262]",2021-05-04 23:16:26.263012
Sad,5,"[0.04637304 0.01433003 0.16580823 0.12347013 0.2952367  0.31680322
 0.03797868]",2021-05-04 23:16:26.338908
Sad,5,"[0.05137776 0.0711439  0.14473654 0.10169279 0.18394437 0.41851673
 0.02858787]",2021-05-04 23:16:26.428437
Sad,5,"[0.08832334 0.02937366 0.1600845  0.06846485 0.2775732  0.3560422
 0.0201383 ]",2021-05-04 23:16:26.497440
Sad,5,"[0.04497196 0.02687314 0.13333951 0.14755064 0.2872923  0.34055457
 0.01941795]",2021-05-04 23:16:26.577937
Neutral,4,"[0.04338863 0.01754389 0.11496993 0.07016226 0.49339703 0.25245008
 0.00808819]",2021-05-04 23:16:26.660451
Sad,5,"[0.17146209 0.10277505 0.21968006 0.06403707 0.20603475 0.2303594
 0.00565162]",2021-05-04 23:16:26.738973
Neutral,4,"[0.02187669 0.01550488 0.10902663 0.09458342 0.56030625 0.19161312
 0.0070891 ]",2021-05-04 23:16:26.807984
Neutral,4,"[0.03763244 0.00597414 0.09676304 0.06563812 0.4717955  0.31405845
 0.00813834]",2021-05-04 23:16:26.889331
Sad,5,"[0.07310323 0.03863614 0.11927117 0.03791482 0.3207227  0.40386987
 0.00648204]",2021-05-04 23:16:26.963742
Neutral,4,"[0.06185266 0.01129954 0.11747489 0.06349478 0.42412034 0.3127182
 0.00903957]",2021-05-04 23:16:27.041793
Sad,5,"[0.10279006 0.04255836 0.12347446 0.18379304 0.24891241 0.24964027
 0.04883145]",2021-05-04 23:16:27.125391
Neutral,4,"[0.05412739 0.01003089 0.09992524 0.06579077 0.43572    0.32666385
 0.00774183]",2021-05-04 23:16:27.199404
Sad,5,"[0.15009867 0.09156879 0.11351838 0.07235596 0.15769328 0.39895624
 0.01580871]",2021-05-04 23:16:27.269917
Neutral,4,"[0.02357764 0.01679032 0.12950596 0.0471325  0.4602416  0.3155177
 0.00723425]",2021-05-04 23:16:27.342435
Neutral,4,"[0.02245138 0.04052345 0.13934477 0.03652432 0.43487224 0.32053483
 0.00574903]",2021-05-04 23:16:27.418947
Neutral,4,"[0.02705003 0.02422824 0.22458251 0.04580369 0.5735908  0.10071278
 0.00403193]",2021-05-04 23:16:27.501360
Neutral,4,"[0.01227662 0.00646784 0.15101147 0.03623974 0.7004832  0.09210005
 0.00142116]",2021-05-04 23:16:27.583875
Neutral,4,"[0.0193222  0.01724413 0.09627612 0.12062266 0.60534054 0.13839976
 0.00279452]",2021-05-04 23:16:27.653925
Neutral,4,"[0.0675447  0.02127809 0.14262539 0.12986949 0.4259275  0.20858629
 0.00416853]",2021-05-04 23:16:27.738037
Neutral,4,"[0.10953935 0.05996581 0.15057345 0.06434991 0.33576035 0.2720291
 0.00778197]",2021-05-04 23:16:27.816211
Neutral,4,"[0.04142264 0.01115331 0.18247642 0.16421713 0.2981545  0.28161082
 0.02096516]",2021-05-04 23:16:27.883711
Happy,3,"[0.02238586 0.00468444 0.14363356 0.29507867 0.26964518 0.2271073
 0.03746501]",2021-05-04 23:16:27.956717
Happy,3,"[0.01930189 0.0103722  0.08506961 0.35720968 0.26371056 0.23542853
 0.02890749]",2021-05-04 23:16:28.039998
Happy,3,"[0.03260797 0.07702895 0.08819779 0.33726612 0.18901123 0.26963022
 0.00625766]",2021-05-04 23:16:28.110003
Happy,3,"[0.10882061 0.10845618 0.10090844 0.29233095 0.087293   0.28572008
 0.01647076]",2021-05-04 23:16:28.185304
Neutral,4,"[0.05581035 0.18003963 0.19735473 0.0981172  0.2485791  0.20615247
 0.01394658]",2021-05-04 23:16:28.276316
Neutral,4,"[0.05715418 0.21656004 0.2347562  0.1307273  0.28634885 0.06374569
 0.01070774]",2021-05-04 23:16:28.348114
Neutral,4,"[0.10173505 0.10057323 0.19300853 0.19171523 0.22765076 0.16940397
 0.01591326]",2021-05-04 23:16:28.431428
Neutral,4,"[0.11804599 0.07700996 0.22525418 0.10382747 0.2708297  0.18916987
 0.01586282]",2021-05-04 23:16:28.506266
Neutral,4,"[0.09531063 0.08517752 0.22012159 0.11688978 0.24884556 0.2219555
 0.01169942]",2021-05-04 23:16:28.584274
Happy,3,"[0.07796571 0.04000011 0.16605657 0.2900598  0.1755902  0.22218966
 0.028138  ]",2021-05-04 23:16:28.657987
Sad,5,"[0.08060743 0.13828401 0.12320597 0.19515009 0.11866856 0.32728094
 0.01680298]",2021-05-04 23:16:28.743755
Happy,3,"[0.06557106 0.01490094 0.14173362 0.51342297 0.09681106 0.15319592
 0.01436444]",2021-05-04 23:16:28.815761
Happy,3,"[0.03826396 0.01445904 0.14084545 0.49822414 0.07275016 0.20928165
 0.02617554]",2021-05-04 23:16:28.905062
Happy,3,"[0.03083469 0.00858701 0.07399487 0.5534314  0.06516738 0.23937334
 0.02861133]",2021-05-04 23:16:28.979325
Happy,3,"[0.03125017 0.00765377 0.05736885 0.6731629  0.05091453 0.16945077
 0.01019897]",2021-05-04 23:16:29.058333
Happy,3,"[0.00835716 0.00423985 0.05033739 0.7432917  0.07612754 0.08300526
 0.0346411 ]",2021-05-04 23:16:29.138168
Neutral,4,"[0.00704703 0.00540556 0.01010175 0.38627952 0.526753   0.0555947
 0.00881838]",2021-05-04 23:16:29.214111
Happy,3,"[0.01702369 0.12195487 0.03756312 0.32266954 0.32158428 0.15921912
 0.01998538]",2021-05-04 23:16:29.285116
Happy,3,"[0.0076507  0.0047475  0.03259609 0.58744323 0.13491595 0.20949276
 0.02315389]",2021-05-04 23:16:29.361733
Happy,3,"[0.05030676 0.00087154 0.06025109 0.58708924 0.0526997  0.23442568
 0.01435596]",2021-05-04 23:16:50.884574
Happy,3,"[0.0656484  0.00073838 0.05748343 0.6732202  0.04166732 0.15245034
 0.00879192]",2021-05-04 23:16:50.959102
Happy,3,"[4.0001655e-03 1.1036534e-05 1.1100253e-02 8.8649809e-01 2.9694336e-02
 6.0775507e-02 7.9206256e-03]",2021-05-04 23:16:51.027107
Happy,3,"[1.4555138e-03 6.6181008e-07 2.2064832e-03 9.3387628e-01 7.4033318e-03
 5.3992186e-02 1.0655426e-03]",2021-05-04 23:16:51.099569
Happy,3,"[1.1753093e-03 4.8015536e-06 1.9293508e-03 9.6783620e-01 4.7081853e-03
 2.3395728e-02 9.5039624e-04]",2021-05-04 23:16:51.229083
Happy,3,"[1.4823724e-03 3.9303861e-05 3.9251195e-03 9.1608822e-01 1.2137793e-02
 6.4482167e-02 1.8449972e-03]",2021-05-04 23:16:51.301330
Neutral,4,"[8.8793011e-03 4.5496758e-04 1.3740164e-01 5.1802289e-02 5.8497971e-01
 2.1532004e-01 1.1620143e-03]",2021-05-04 23:16:54.625567
Neutral,4,"[5.5747814e-03 3.2143353e-04 6.6908874e-02 1.2660234e-02 8.8077122e-01
 2.6328631e-02 7.4348212e-03]",2021-05-04 23:16:55.324821
Neutral,4,"[0.03500668 0.00121782 0.13537653 0.06465755 0.61430174 0.12997012
 0.01946959]",2021-05-04 23:16:55.636360
Neutral,4,"[0.02632896 0.00476418 0.1588279  0.0199597  0.7146155  0.06742226
 0.00808155]",2021-05-04 23:16:55.827905
Sad,5,"[0.11835299 0.02980144 0.14916997 0.13519819 0.22829793 0.30433786
 0.03484162]",2021-05-04 23:16:57.779706
Fearful,2,"[0.17222516 0.09233436 0.29098344 0.04522847 0.17114854 0.185492
 0.04258806]",2021-05-04 23:17:03.876809
Neutral,4,"[0.02792735 0.09383675 0.33690307 0.02605413 0.42207965 0.06728533
 0.02591376]",2021-05-04 23:17:03.958704
Happy,3,"[1.0087337e-02 1.4910534e-04 3.2297648e-02 6.4393800e-01 2.0990905e-01
 9.5037773e-02 8.5811615e-03]",2021-05-04 23:17:31.910370
Happy,3,"[0.01415852 0.02163674 0.03506334 0.6940387  0.06809663 0.16167355
 0.00533246]",2021-05-04 23:17:32.015223
Happy,3,"[0.00645552 0.00208946 0.02286621 0.7574065  0.0997467  0.10380291
 0.00763268]",2021-05-04 23:17:32.093178
Happy,3,"[0.02256486 0.03309659 0.09467602 0.4048163  0.17595837 0.2553393
 0.01354867]",2021-05-04 23:17:32.180234
Sad,5,"[0.04621874 0.07374239 0.13576998 0.19271699 0.24671237 0.29869974
 0.00613978]",2021-05-04 23:17:32.258186
Sad,5,"[0.03531454 0.05401265 0.13959211 0.18479593 0.17316197 0.4030536
 0.0100693 ]",2021-05-04 23:17:32.332456
Sad,5,"[0.0715412  0.06176094 0.11960577 0.20222649 0.19495615 0.34303963
 0.00686982]",2021-05-04 23:17:32.410670
Neutral,4,"[0.04742156 0.04381089 0.21751568 0.11276425 0.32335803 0.2487785
 0.00635109]",2021-05-04 23:17:32.494689
Neutral,4,"[0.05472581 0.06288262 0.14959678 0.08100023 0.43830487 0.2081757
 0.00531407]",2021-05-04 23:17:32.564997
Neutral,4,"[0.05948828 0.055695   0.20209774 0.03761016 0.46224472 0.17959514
 0.00326899]",2021-05-04 23:17:32.646101
Neutral,4,"[0.04279093 0.02741568 0.18258584 0.02453415 0.5432161  0.17668588
 0.00277146]",2021-05-04 23:17:32.730843
Neutral,4,"[0.04173616 0.01867254 0.22421262 0.01098193 0.5740022  0.1262198
 0.00417472]",2021-05-04 23:17:32.802678
Neutral,4,"[0.02373394 0.00963108 0.09304198 0.03428748 0.6639043  0.16904339
 0.00635787]",2021-05-04 23:17:32.885208
Neutral,4,"[0.04812369 0.01143834 0.11774465 0.03008674 0.5398752  0.2459248
 0.00680654]",2021-05-04 23:17:32.970194
Sad,5,"[0.08317237 0.10571261 0.10497952 0.05351345 0.31451738 0.32837972
 0.00972496]",2021-05-04 23:17:33.040751
Sad,5,"[0.14384633 0.12199382 0.14843382 0.06602839 0.13149093 0.38097256
 0.00723413]",2021-05-04 23:17:33.120792
Neutral,4,"[0.10680066 0.06283856 0.19269265 0.02376737 0.31036443 0.29911214
 0.00442418]",2021-05-04 23:17:33.202035
Sad,5,"[0.17059891 0.07632732 0.13765147 0.03847349 0.17052059 0.39920196
 0.00722626]",2021-05-04 23:17:33.275676
Sad,5,"[0.14782733 0.11297376 0.14794774 0.08547229 0.10789241 0.3837909
 0.01409559]",2021-05-04 23:17:33.354717
Sad,5,"[0.11131462 0.09142401 0.26072198 0.08004654 0.13353713 0.31184545
 0.0111103 ]",2021-05-04 23:17:33.437729
Neutral,4,"[0.05562451 0.04028792 0.2630095  0.08085722 0.3392682  0.19697757
 0.02397504]",2021-05-04 23:17:33.512747
Neutral,4,"[0.10124288 0.03952235 0.23586531 0.07544729 0.3081409  0.22367159
 0.01610965]",2021-05-04 23:17:33.592538
Sad,5,"[0.13662632 0.10152429 0.15286195 0.03839348 0.27101544 0.2838711
 0.01570732]",2021-05-04 23:17:33.674495
Neutral,4,"[0.04147359 0.02515691 0.26341775 0.01603466 0.53238803 0.11663403
 0.00489496]",2021-05-04 23:17:33.748650
Neutral,4,"[0.03680301 0.00963966 0.25319427 0.01946452 0.5601785  0.11612865
 0.00459142]",2021-05-04 23:17:33.827775
Neutral,4,"[0.05937244 0.01753382 0.22296827 0.0195812  0.50061053 0.17416894
 0.00576473]",2021-05-04 23:17:33.913793
Neutral,4,"[0.05392779 0.03497685 0.19361259 0.02482772 0.47495803 0.20752962
 0.01016741]",2021-05-04 23:17:33.994060
Neutral,4,"[0.06019152 0.07591563 0.19608358 0.05505581 0.43020478 0.16480272
 0.01774592]",2021-05-04 23:17:34.077488
Sad,5,"[0.11960595 0.03948874 0.14158858 0.05645283 0.23889822 0.38845298
 0.01551273]",2021-05-04 23:17:34.158008
Neutral,4,"[0.054652   0.00345246 0.15518838 0.06638931 0.50343966 0.2118372
 0.00504098]",2021-05-04 23:17:34.234674
Neutral,4,"[0.0457155  0.01840056 0.19778554 0.03569778 0.55850923 0.13110432
 0.01278703]",2021-05-04 23:17:34.308675
Neutral,4,"[0.0667517  0.01629302 0.23029496 0.06588225 0.44265056 0.16017282
 0.01795465]",2021-05-04 23:17:34.400046
Neutral,4,"[0.11645214 0.06464916 0.19743085 0.02652952 0.32575086 0.25889453
 0.01029298]",2021-05-04 23:17:34.471187
Sad,5,"[0.14034273 0.0453107  0.11873876 0.06192713 0.17123522 0.45037848
 0.01206713]",2021-05-04 23:17:34.554207
Sad,5,"[0.09744655 0.05972366 0.09686252 0.02726213 0.20274404 0.50130033
 0.01466078]",2021-05-04 23:17:34.632028
Neutral,4,"[0.04544774 0.00287567 0.15949427 0.03373765 0.4888693  0.26220563
 0.0073698 ]",2021-05-04 23:17:34.705042
Sad,5,"[0.09836276 0.01552614 0.09053766 0.03657812 0.22044472 0.5288478
 0.00970269]",2021-05-04 23:17:34.788732
Neutral,4,"[0.04433136 0.00932058 0.18849955 0.04062874 0.4207573  0.2906744
 0.00578807]",2021-05-04 23:17:34.873059
Neutral,4,"[0.0494859  0.01114937 0.19998498 0.03290654 0.43998122 0.2565898
 0.0099022 ]",2021-05-04 23:17:34.944801
Neutral,4,"[0.06649617 0.02220349 0.17583548 0.04010482 0.4218912  0.2585086
 0.01496023]",2021-05-04 23:17:35.022119
Neutral,4,"[0.0275745  0.00378267 0.21087027 0.02676463 0.5729136  0.15175942
 0.00633497]",2021-05-04 23:17:35.105976
Neutral,4,"[0.03516215 0.00902609 0.14511214 0.03358001 0.57393545 0.19361044
 0.00957377]",2021-05-04 23:17:35.181591
Neutral,4,"[0.04846561 0.00888105 0.14916694 0.02552988 0.60301197 0.16146302
 0.0034816 ]",2021-05-04 23:17:35.262606
Neutral,4,"[0.0613227  0.01967221 0.16999392 0.03613055 0.38954324 0.3162189
 0.00711842]",2021-05-04 23:17:35.342938
Neutral,4,"[0.04102606 0.00681086 0.18932977 0.02110532 0.46329597 0.27010092
 0.0083311 ]",2021-05-04 23:17:35.417789
Sad,5,"[0.07255867 0.07205767 0.11945894 0.02435503 0.20464571 0.4974805
 0.00944347]",2021-05-04 23:17:35.501797
Sad,5,"[0.06322321 0.05500519 0.12947235 0.05919293 0.28990307 0.38450208
 0.01870116]",2021-05-04 23:17:35.577758
Sad,5,"[0.06666337 0.11293694 0.11976372 0.03745435 0.13245024 0.5137893
 0.01694198]",2021-05-04 23:17:35.661573
Neutral,4,"[0.11922928 0.0214137  0.17793117 0.02206723 0.32811728 0.3241828
 0.00705864]",2021-05-04 23:17:35.744098
Sad,5,"[0.1355704  0.04719816 0.13265876 0.05993738 0.25892976 0.34397903
 0.02172647]",2021-05-04 23:17:35.822378
Sad,5,"[0.07885285 0.03802853 0.16087905 0.02636304 0.28726384 0.39696166
 0.01165105]",2021-05-04 23:17:35.897248
Neutral,4,"[0.05040382 0.03418612 0.15379642 0.04014851 0.44799945 0.26233128
 0.01113429]",2021-05-04 23:17:36.137741
Neutral,4,"[0.11462557 0.05678062 0.17410725 0.06768313 0.3170503  0.25167894
 0.01807409]",2021-05-04 23:17:36.207629
Sad,5,"[0.11302137 0.13074876 0.14863046 0.03725466 0.226259   0.3274768
 0.01660891]",2021-05-04 23:17:36.283984
Neutral,4,"[0.14232862 0.03469423 0.21375804 0.02278925 0.3332036  0.24350652
 0.0097197 ]",2021-05-04 23:17:36.369776
Sad,5,"[0.12151916 0.07166173 0.16759107 0.0312107  0.2619999  0.32940355
 0.01661387]",2021-05-04 23:17:36.450947
Sad,5,"[0.07909463 0.12826379 0.12650393 0.05476141 0.20421362 0.38847655
 0.01868613]",2021-05-04 23:17:36.521959
Sad,5,"[0.10817309 0.15478787 0.10820585 0.05129471 0.16605836 0.3901704
 0.02130984]",2021-05-04 23:17:36.602674
Sad,5,"[0.08978815 0.15782475 0.1113512  0.06150884 0.13614772 0.42519006
 0.01818928]",2021-05-04 23:17:36.679571
Sad,5,"[0.11414974 0.07215104 0.13074623 0.0339603  0.2417249  0.39294395
 0.01432394]",2021-05-04 23:17:36.758677
Sad,5,"[0.08363801 0.10314839 0.15278874 0.04258338 0.25694466 0.33483252
 0.02606427]",2021-05-04 23:17:36.829682
Sad,5,"[0.13954896 0.04505492 0.15111257 0.05442723 0.2214911  0.37669787
 0.01166734]",2021-05-04 23:17:36.911967
Sad,5,"[0.03896316 0.02657355 0.10990157 0.1490403  0.30025837 0.3633683
 0.0118947 ]",2021-05-04 23:17:36.989668
Neutral,4,"[0.03555496 0.02821198 0.11772714 0.10900221 0.35128343 0.34436107
 0.01385927]",2021-05-04 23:17:37.068673
Sad,5,"[0.12376573 0.11559714 0.18508074 0.17026323 0.10356791 0.2855142
 0.01621104]",2021-05-04 23:17:37.146691
Sad,5,"[0.10529004 0.06427558 0.20750162 0.07503694 0.1964518  0.33719763
 0.01424631]",2021-05-04 23:17:37.224981
Sad,5,"[0.048213   0.04933114 0.13139667 0.179884   0.11015209 0.47289607
 0.00812698]",2021-05-04 23:17:37.303990
Sad,5,"[0.10165123 0.11268266 0.1142322  0.10113432 0.08404323 0.47859958
 0.00765684]",2021-05-04 23:17:37.382002
Sad,5,"[0.11573119 0.02918807 0.22214085 0.11421625 0.23156652 0.28025013
 0.00690706]",2021-05-04 23:17:37.449007
Sad,5,"[0.22188888 0.14590098 0.11317538 0.09155843 0.12886734 0.28382808
 0.01478087]",2021-05-04 23:17:37.524019
Sad,5,"[0.14407878 0.03612183 0.19505313 0.08428202 0.10388557 0.4171652
 0.01941348]",2021-05-04 23:17:37.605040
Sad,5,"[0.2324964  0.06677799 0.21729054 0.10304939 0.10482182 0.260619
 0.01494481]",2021-05-04 23:17:37.681181
Sad,5,"[0.08631843 0.06026013 0.12439245 0.31044698 0.06650816 0.35066152
 0.00141232]",2021-05-04 23:17:38.271283
Sad,5,"[0.14206141 0.07034178 0.08760481 0.11828487 0.04026732 0.5351544
 0.00628535]",2021-05-04 23:17:38.345805
Happy,3,"[0.0355869  0.0017435  0.02515183 0.7564713  0.04690897 0.13244703
 0.00169047]",2021-05-04 23:17:38.424782
Happy,3,"[0.01326837 0.0010278  0.01489265 0.86944574 0.05673134 0.04256985
 0.00206435]",2021-05-04 23:17:38.504361
Happy,3,"[1.6896842e-02 8.3306042e-04 3.6921885e-02 8.9754140e-01 1.5487757e-02
 2.6141113e-02 6.1779544e-03]",2021-05-04 23:17:38.587182
Happy,3,"[0.05693818 0.00537315 0.06366809 0.7699438  0.00882905 0.08771233
 0.0075355 ]",2021-05-04 23:17:38.658668
Happy,3,"[0.02411867 0.00394164 0.02338244 0.8457216  0.007236   0.08736181
 0.00823788]",2021-05-04 23:17:38.741169
Happy,3,"[0.02275086 0.00868269 0.07773088 0.749033   0.0219474  0.09596936
 0.02388588]",2021-05-04 23:17:38.828667
Happy,3,"[2.8989045e-02 2.5408692e-04 2.9439863e-02 8.8675541e-01 4.7186823e-03
 3.4482926e-02 1.5359936e-02]",2021-05-04 23:17:38.892671
Happy,3,"[2.8882788e-02 2.0690582e-04 2.0977037e-02 8.9047337e-01 3.1389652e-03
 4.1382186e-02 1.4938841e-02]",2021-05-04 23:17:38.973522
Happy,3,"[1.1878687e-02 2.3582947e-04 9.5959129e-03 9.3433738e-01 5.1856888e-03
 1.9347055e-02 1.9419553e-02]",2021-05-04 23:17:39.046279
Happy,3,"[5.7870019e-03 7.8454643e-05 5.6270100e-03 9.5588589e-01 7.1970690e-03
 1.5039887e-02 1.0384665e-02]",2021-05-04 23:17:39.115768
Happy,3,"[1.7845536e-02 3.6887592e-04 2.3551172e-02 8.6656803e-01 7.0824986e-03
 4.1683033e-02 4.2900845e-02]",2021-05-04 23:17:39.193925
Happy,3,"[8.8379411e-03 3.0007114e-04 1.9310554e-02 8.9551777e-01 8.5359309e-03
 4.3674685e-02 2.3822967e-02]",2021-05-04 23:17:39.277789
Happy,3,"[0.02705882 0.00154426 0.06195323 0.7187952  0.0239731  0.15436387
 0.01231153]",2021-05-04 23:17:39.353169
Happy,3,"[0.02345333 0.00264171 0.03791464 0.7691408  0.00666459 0.11558744
 0.04459738]",2021-05-04 23:17:39.430840
Happy,3,"[0.04844987 0.00849294 0.05319633 0.5162085  0.01659639 0.28654915
 0.07050675]",2021-05-04 23:17:39.512880
Happy,3,"[0.04683938 0.00780634 0.06862004 0.61117345 0.03654214 0.17291327
 0.05610537]",2021-05-04 23:17:39.588608
