labels,classes,predictions,time
Happy,3,"[3.6116256e-03 5.1058020e-04 1.0785999e-03 6.4818192e-01 3.3662903e-01
 6.4247893e-04 9.3457140e-03]",36:58.1
Happy,3,"[9.7554963e-04 9.9898944e-06 6.5888831e-04 8.3407867e-01 1.6126098e-01
 2.8702777e-03 1.4554679e-04]",36:58.2
Happy,3,"[0.00916012 0.00158928 0.00284991 0.7507731  0.20950006 0.02386293
 0.00226462]",36:58.3
Happy,3,"[1.3350300e-04 3.1055063e-06 1.0463293e-04 9.7784549e-01 2.1688502e-02
 1.3806173e-04 8.6724714e-05]",36:58.4
Happy,3,"[3.3283993e-04 9.3321671e-07 2.1888911e-05 9.8788971e-01 1.1451374e-02
 2.0965932e-05 2.8228314e-04]",36:58.6
Happy,3,"[2.6388481e-04 1.7573177e-07 1.9695241e-05 9.7947592e-01 1.8583117e-02
 1.9530542e-04 1.4618949e-03]",36:58.7
Happy,3,"[1.0491787e-03 2.8932623e-06 2.1027392e-05 9.6022540e-01 1.9753061e-02
 4.9481197e-04 1.8453607e-02]",36:58.9
Happy,3,"[2.6842038e-04 6.4500241e-09 1.9145389e-05 7.0303684e-01 2.9589853e-01
 7.1435689e-04 6.2647028e-05]",36:59.5
Happy,3,"[5.3501280e-04 3.9817800e-07 2.3836959e-05 8.8043106e-01 1.1798582e-01
 8.9789607e-04 1.2602274e-04]",36:59.7
Happy,3,"[1.4636747e-04 7.6064828e-07 4.9980085e-06 9.7800148e-01 2.1524200e-02
 9.9569035e-05 2.2264759e-04]",36:59.9
Happy,3,"[1.1641207e-06 2.8666119e-10 4.8349339e-08 9.9293268e-01 7.0606079e-03
 1.0420412e-06 4.5436032e-06]",37:00.0
Happy,3,"[9.5341774e-04 3.3091003e-04 1.2599079e-04 9.7590828e-01 1.9735774e-02
 1.2233605e-03 1.7221089e-03]",37:00.1
Happy,3,"[3.8157232e-04 1.7701077e-05 3.1659485e-05 9.8883796e-01 1.0118088e-02
 1.0355423e-04 5.0950376e-04]",37:00.2
Happy,3,"[4.0057226e-04 4.4330274e-05 8.9216155e-05 9.4613755e-01 5.2473567e-02
 6.5688672e-04 1.9782560e-04]",37:00.4
Happy,3,"[1.9476965e-05 2.6415449e-08 6.5746298e-07 9.9549472e-01 4.4762883e-03
 7.8835728e-06 9.8997214e-07]",37:00.6
Neutral,4,"[0.0501474  0.00298205 0.00442575 0.08538959 0.8139358  0.04115038
 0.00196897]",37:00.8
Neutral,4,"[3.6099974e-02 3.6627662e-03 7.0273182e-03 3.4740787e-02 9.0487421e-01
 1.3521060e-02 7.3868534e-05]",37:01.1
Neutral,4,"[0.03323084 0.00074916 0.00437334 0.29207683 0.6333839  0.03367171
 0.0025142 ]",37:01.3
Happy,3,"[6.3608616e-04 1.1445844e-06 1.6378053e-04 6.0699564e-01 3.8883784e-01
 2.8226788e-03 5.4281240e-04]",37:01.4
Neutral,4,"[7.0922729e-03 9.0653557e-05 1.3019209e-03 2.8776842e-01 6.9444489e-01
 8.9276843e-03 3.7414930e-04]",37:01.6
Neutral,4,"[0.3811331  0.01346281 0.01125461 0.003126   0.5176375  0.07235403
 0.00103195]",37:01.8
Neutral,4,"[0.22040875 0.00520287 0.02228954 0.01625331 0.6464658  0.08313567
 0.00624412]",37:02.0
Happy,3,"[5.9787702e-04 4.2446277e-06 3.2947744e-05 9.5575804e-01 4.1815203e-02
 7.7823451e-04 1.0134021e-03]",37:02.9
Happy,3,"[3.1297062e-05 4.6378197e-08 1.3434658e-06 9.9693018e-01 3.0089584e-03
 1.3638008e-05 1.4499403e-05]",37:03.1
Happy,3,"[1.1065022e-04 2.1642731e-07 7.5414841e-06 9.9504280e-01 4.6436535e-03
 4.4098739e-05 1.5096525e-04]",37:03.3
Happy,3,"[1.19840464e-04 3.72233615e-07 9.31099930e-06 9.92872179e-01
 6.52688276e-03 1.85100609e-04 2.86361290e-04]",37:03.5
Happy,3,"[1.2019126e-04 2.8860427e-07 1.8648316e-06 9.9643302e-01 3.3851201e-03
 2.8701372e-05 3.0757386e-05]",37:03.6
Happy,3,"[1.5133863e-05 3.9005825e-09 1.6391922e-07 9.9785918e-01 2.1212918e-03
 3.8005926e-06 3.8100043e-07]",37:03.7
Happy,3,"[1.0613629e-04 2.7147226e-07 2.4569288e-06 9.9365813e-01 6.1562127e-03
 4.9280774e-05 2.7523924e-05]",37:03.9
Happy,3,"[2.9528129e-04 4.0385462e-06 8.8197421e-06 9.9463236e-01 4.8835129e-03
 5.3156135e-05 1.2288161e-04]",37:04.0
Happy,3,"[3.4685443e-05 9.1471108e-08 1.0397969e-06 9.9557930e-01 4.3445155e-03
 1.7965420e-05 2.2464252e-05]",37:04.1
Happy,3,"[1.1471593e-05 5.1877640e-09 7.9796521e-08 9.9570471e-01 4.2721359e-03
 2.0188311e-06 9.6106505e-06]",37:04.2
Happy,3,"[2.2454029e-05 1.9204547e-06 5.1952361e-06 9.9807161e-01 1.6372728e-03
 1.3543158e-05 2.4792663e-04]",37:04.4
Happy,3,"[2.4289913e-04 1.0787042e-05 1.2828291e-05 9.6518874e-01 3.4217987e-02
 1.4722915e-04 1.7946969e-04]",37:04.5
Happy,3,"[2.06206050e-06 2.97881031e-09 1.14479576e-07 9.98660684e-01
 1.33523706e-03 9.86438522e-07 8.97575944e-07]",37:04.6
Happy,3,"[1.7991057e-05 5.8979850e-08 1.3779015e-06 9.9637550e-01 3.5602783e-03
 9.4248189e-06 3.5450168e-05]",37:04.7
Happy,3,"[9.8999146e-07 5.8615064e-11 1.3187089e-07 9.9824548e-01 1.6976014e-03
 3.4944858e-07 5.5454424e-05]",37:04.9
Happy,3,"[3.5997680e-03 4.6100476e-04 6.6256605e-04 9.2361575e-01 6.2224019e-02
 5.6227073e-03 3.8142446e-03]",37:05.0
Happy,3,"[1.3524384e-05 2.3735329e-07 1.1962137e-06 9.9829000e-01 1.6833552e-03
 6.9298021e-06 4.7048852e-06]",37:05.4
Happy,3,"[7.8276444e-06 1.1698769e-07 3.2520177e-07 9.9690706e-01 3.0815087e-03
 2.3682396e-06 7.1140005e-07]",37:05.5
Happy,3,"[2.8443071e-06 2.0356735e-08 2.7838283e-07 9.9892116e-01 1.0741913e-03
 1.0618471e-06 4.6213449e-07]",37:05.7
Happy,3,"[1.8569186e-05 3.5896194e-06 4.3355353e-06 9.9653059e-01 3.2580635e-03
 1.8392983e-04 9.8957344e-07]",37:06.3
Happy,3,"[3.6735779e-05 4.1558110e-07 1.0761311e-05 9.8059952e-01 1.8981436e-02
 3.2409596e-05 3.3880919e-04]",37:06.5
Happy,3,"[3.2231183e-04 6.3498810e-05 7.3625706e-05 9.9197417e-01 6.4119054e-03
 1.9382035e-04 9.6070766e-04]",37:06.7
Happy,3,"[1.4082833e-05 3.2716503e-07 1.8957130e-06 9.8999971e-01 9.9302884e-03
 1.3515664e-05 4.0111256e-05]",37:06.8
Happy,3,"[2.8244659e-04 3.1801861e-05 1.3980454e-04 9.3980992e-01 5.1488075e-02
 1.5454283e-03 6.7025274e-03]",37:06.9
Happy,3,"[6.6531061e-06 5.0034248e-07 1.8944289e-06 9.9274385e-01 7.1888510e-03
 5.2545274e-05 5.7593379e-06]",37:07.0
Happy,3,"[2.4565861e-05 6.6130190e-07 7.0209842e-07 9.9778050e-01 2.1474145e-03
 4.0835221e-05 5.3102885e-06]",37:07.1
Happy,3,"[5.7875723e-06 4.1335238e-07 8.9024280e-07 9.9421620e-01 5.7147830e-03
 1.2943454e-05 4.8983744e-05]",37:07.3
Happy,3,"[6.2592750e-05 3.4655970e-06 2.5179665e-06 9.9676514e-01 3.1145003e-03
 2.4860567e-05 2.6926351e-05]",37:07.4
Happy,3,"[5.8191017e-06 7.0030188e-07 8.9514123e-07 9.8746639e-01 1.2512857e-02
 1.1573957e-05 1.8201418e-06]",37:07.7
Happy,3,"[2.6022501e-05 2.3374942e-07 9.9025110e-06 9.9453717e-01 5.3444277e-03
 3.1760163e-05 5.0406838e-05]",37:08.4
Happy,3,"[1.1658720e-05 2.9823868e-09 2.6089251e-06 9.9591982e-01 4.0299762e-03
 5.5302307e-06 3.0436757e-05]",37:08.6
Happy,3,"[1.5297311e-06 5.6924088e-09 4.9447948e-08 9.9875569e-01 1.2330716e-03
 1.7709823e-06 7.8225448e-06]",37:08.8
Happy,3,"[7.8730991e-06 6.6728333e-08 1.6279824e-07 9.9624604e-01 3.7409584e-03
 4.1473013e-06 7.2588966e-07]",37:09.2
Happy,3,"[5.3029435e-05 4.4125684e-08 1.0064763e-06 9.9774063e-01 2.1748259e-03
 1.4903275e-05 1.5588381e-05]",37:09.7
Happy,3,"[3.1077467e-05 7.8100629e-06 3.2219398e-06 9.8706472e-01 1.2682528e-02
 6.3040330e-05 1.4753520e-04]",37:10.6
Happy,3,"[1.40009679e-05 6.59148441e-07 7.41594022e-07 9.98313308e-01
 1.64712965e-03 1.32672076e-05 1.11205745e-05]",37:10.7
Happy,3,"[5.5889964e-06 2.2497078e-09 4.9501079e-08 9.5727515e-01 4.2715110e-02
 4.0369368e-06 1.0176159e-07]",37:11.0
Happy,3,"[1.8630955e-04 2.2756210e-05 2.9797759e-05 9.5283121e-01 4.6589430e-02
 1.7689315e-04 1.6357742e-04]",37:11.2
Happy,3,"[2.3207607e-05 3.4519625e-09 3.1240032e-07 9.9101561e-01 8.9302855e-03
 1.6154989e-05 1.4384942e-05]",37:11.8
Happy,3,"[2.7357721e-05 9.1908461e-08 5.7446819e-06 9.9775177e-01 2.1973629e-03
 1.4132165e-05 3.5522244e-06]",37:12.1
Happy,3,"[5.7140507e-05 4.8678675e-08 1.3134528e-06 9.7089785e-01 2.8966939e-02
 4.5698893e-05 3.1010633e-05]",37:12.2
Happy,3,"[2.2458367e-04 2.7881865e-06 2.3035866e-05 9.5716149e-01 4.2377185e-02
 1.8704226e-04 2.3853640e-05]",37:13.1
Happy,3,"[1.5383841e-04 1.7896457e-06 1.2135957e-05 9.9451524e-01 5.2606943e-03
 5.2922267e-05 3.4594204e-06]",37:13.3
Happy,3,"[6.5828528e-05 1.3127085e-06 3.7132111e-06 9.9791640e-01 1.9232451e-03
 1.4760368e-05 7.4744326e-05]",37:13.5
Neutral,4,"[0.08366235 0.009924   0.00763298 0.1501244  0.68613595 0.04930544
 0.01321485]",37:14.0
Neutral,4,"[6.5276986e-03 1.5648616e-06 2.8886815e-04 3.7864864e-01 6.1118442e-01
 2.9774322e-03 3.7129381e-04]",37:14.7
Neutral,4,"[1.5909455e-03 1.5113137e-04 5.1084923e-04 1.5826836e-01 8.3601135e-01
 3.4051794e-03 6.2138934e-05]",37:16.5
Sad,5,"[0.07120187 0.00046594 0.2241956  0.14069536 0.21647733 0.30551508
 0.04144883]",37:16.7
Neutral,4,"[3.8163117e-03 7.4385876e-05 1.3035869e-02 2.4098147e-01 7.0151967e-01
 3.9517686e-02 1.0546313e-03]",37:17.5
Neutral,4,"[2.9027450e-03 5.4997337e-05 1.8702615e-03 1.6366349e-01 8.1552637e-01
 1.4839641e-02 1.1424827e-03]",37:17.6
Neutral,4,"[0.04437721 0.00484538 0.01651335 0.2272507  0.65584266 0.04976586
 0.00140487]",37:17.8
Neutral,4,"[3.4682637e-03 5.0919287e-05 1.2537821e-03 2.3104152e-01 7.5246805e-01
 1.0994885e-02 7.2259043e-04]",37:18.1
Neutral,4,"[1.5492092e-02 6.0950033e-04 4.5268438e-03 2.8038612e-01 6.6624975e-01
 3.1400401e-02 1.3352548e-03]",37:18.5
Happy,3,"[1.0653950e-03 1.7851200e-05 1.8367375e-03 7.5909543e-01 2.3085816e-01
 7.0381286e-03 8.8310408e-05]",37:19.3
Happy,3,"[4.7173286e-03 1.9893318e-04 1.0825050e-03 7.6445842e-01 2.2357583e-01
 5.4514501e-03 5.1551528e-04]",37:19.4
Neutral,4,"[5.5608680e-03 1.5050513e-04 1.0290728e-03 2.4571687e-01 7.2787380e-01
 1.8623805e-02 1.0450375e-03]",37:19.5
Neutral,4,"[4.20374051e-03 2.38725679e-05 1.48844218e-03 1.07877806e-01
 8.71698081e-01 1.42207248e-02 4.87333717e-04]",37:19.6
Neutral,4,"[1.2439338e-03 1.0555361e-06 1.0467382e-03 8.9907981e-02 9.0025920e-01
 7.3810965e-03 1.5998501e-04]",37:20.0
Neutral,4,"[0.09993618 0.0140349  0.02688198 0.08883401 0.710883   0.03179691
 0.02763301]",37:20.6
Neutral,4,"[1.1187750e-03 1.4561270e-07 9.8057394e-04 1.1275839e-01 8.7747240e-01
 7.3843524e-03 2.8538707e-04]",37:21.0
Neutral,4,"[1.5477183e-02 2.1239078e-04 5.0412701e-03 7.4399710e-02 8.4911644e-01
 4.9719717e-02 6.0332767e-03]",37:21.2
Neutral,4,"[0.01091641 0.00067684 0.00175284 0.43154922 0.52714527 0.02440364
 0.00355569]",37:21.4
Neutral,4,"[5.4672421e-03 6.7165798e-05 1.0664744e-02 2.4428198e-01 7.0139551e-01
 3.7563518e-02 5.5989786e-04]",37:21.5
Neutral,4,"[2.5169291e-03 1.8581339e-05 8.0753621e-03 1.3666992e-01 8.1014425e-01
 4.2327560e-02 2.4740503e-04]",37:21.6
Neutral,4,"[0.01654311 0.00101259 0.00693055 0.27555412 0.5813912  0.11716561
 0.0014028 ]",37:21.7
Neutral,4,"[3.7482916e-03 1.6787049e-05 7.3796068e-03 2.3495217e-01 7.3375499e-01
 1.9091872e-02 1.0561935e-03]",37:21.8
Neutral,4,"[1.6191382e-02 3.1470100e-04 3.2898283e-03 2.3550794e-01 6.6792703e-01
 7.4281290e-02 2.4878262e-03]",37:22.0
Neutral,4,"[0.03373734 0.00090952 0.0076028  0.21974584 0.64930636 0.07870458
 0.00999359]",37:22.1
Happy,3,"[0.0214643  0.0030837  0.00579586 0.59487474 0.34547886 0.02480236
 0.00450016]",37:22.2
Neutral,4,"[1.8475058e-02 5.5527344e-04 8.5974224e-03 1.8913327e-01 6.5544462e-01
 1.2442676e-01 3.3675458e-03]",37:22.4
Neutral,4,"[8.7515814e-03 1.3829612e-04 4.0781666e-03 1.5961416e-01 7.6767099e-01
 5.6242745e-02 3.5040092e-03]",37:22.6
Happy,3,"[7.0712602e-05 4.0353367e-08 7.3843519e-05 8.1264687e-01 1.8663993e-01
 3.0530704e-04 2.6319234e-04]",37:23.2
Happy,3,"[1.75846508e-04 1.35031496e-05 1.37573470e-05 9.00819421e-01
 9.87468660e-02 1.01686295e-04 1.29019681e-04]",37:23.6
Happy,3,"[5.5608200e-03 3.8881506e-05 2.9038827e-04 7.1340340e-01 2.7406472e-01
 5.1870518e-03 1.4547952e-03]",37:23.7
Happy,3,"[1.5138330e-04 1.4071318e-04 4.4909786e-05 9.6612954e-01 3.2637671e-02
 3.7846316e-04 5.1740784e-04]",37:23.9
Happy,3,"[1.7173799e-03 1.3508936e-02 3.9323836e-04 8.3477890e-01 1.4664461e-01
 1.7557892e-03 1.2011034e-03]",37:24.1
Happy,3,"[6.07906259e-06 1.45915715e-08 1.76306060e-07 9.97082293e-01
 2.85583315e-03 1.11220616e-05 4.43723620e-05]",37:24.2
Happy,3,"[3.6027977e-05 4.5971924e-09 4.0835343e-06 9.2852759e-01 7.1170136e-02
 5.0639828e-05 2.1163168e-04]",37:24.8
Happy,3,"[2.58193504e-05 2.04394475e-08 1.31678235e-06 8.75241876e-01
 1.24700487e-01 3.03841825e-05 1.05421016e-07]",37:25.5
Neutral,4,"[0.03431765 0.03371321 0.0210681  0.39939344 0.46518958 0.03569802
 0.01062006]",37:26.1
Neutral,4,"[0.05969464 0.01081628 0.05362463 0.01807024 0.7783876  0.05898101
 0.02042556]",37:26.7
Happy,3,"[7.5792818e-04 3.2673062e-05 3.6485030e-04 8.1860662e-01 1.7914222e-01
 9.0845145e-04 1.8734910e-04]",37:26.9
Neutral,4,"[1.5313783e-01 1.1852571e-02 8.3724270e-03 1.0578255e-02 7.5377363e-01
 6.1927106e-02 3.5820567e-04]",37:27.1
Happy,3,"[0.06728338 0.00286891 0.0215733  0.5735611  0.30543253 0.02221361
 0.00706717]",37:28.3
Neutral,4,"[0.06764011 0.00383944 0.02369721 0.31278062 0.543948   0.04010148
 0.00799324]",37:28.4
Neutral,4,"[1.2958958e-03 1.7213010e-08 5.6811955e-06 3.6823142e-02 9.6084839e-01
 1.0260128e-03 7.6603595e-07]",37:30.2
Neutral,4,"[4.7012698e-02 1.3238223e-03 5.4105902e-03 5.7673637e-02 8.6984766e-01
 1.8540880e-02 1.9073341e-04]",37:30.5
Neutral,4,"[1.9472758e-03 6.7662756e-07 2.3950679e-04 6.0597155e-02 9.3040490e-01
 3.8915647e-03 2.9188767e-03]",37:30.6
Angry,0,"[0.46374878 0.02027194 0.0431283  0.01165457 0.345626   0.0875585
 0.02801192]",37:31.6
Neutral,4,"[0.02087034 0.0041607  0.00132879 0.33653116 0.6224099  0.00769301
 0.00700606]",37:31.7
Neutral,4,"[0.02207814 0.03415881 0.00992363 0.08509985 0.80188257 0.00320031
 0.04365668]",37:31.8
Neutral,4,"[6.4296066e-03 3.7827131e-03 5.2809797e-04 2.6455203e-01 7.2097647e-01
 2.5414373e-03 1.1895861e-03]",37:32.0
Neutral,4,"[1.3322162e-02 1.2402500e-04 9.8458945e-04 2.2441178e-04 9.7617120e-01
 8.8374261e-03 3.3621246e-04]",37:32.1
Neutral,4,"[0.12524955 0.00887933 0.00655342 0.2744277  0.5622001  0.01573247
 0.00695737]",37:32.2
Happy,3,"[2.1900360e-02 4.1234505e-04 3.4249676e-03 5.6573284e-01 3.9926684e-01
 8.0254618e-03 1.2372429e-03]",37:32.4
Neutral,4,"[0.14464587 0.00398368 0.04752562 0.2027122  0.5308993  0.06502555
 0.00520778]",37:32.5
Neutral,4,"[0.21771216 0.00656359 0.19178727 0.03280706 0.3924803  0.10309803
 0.05555161]",37:33.1
Angry,0,"[0.45276046 0.00758281 0.13327283 0.00641297 0.22499931 0.10011433
 0.07485731]",37:33.2
Neutral,4,"[0.15740411 0.00134752 0.04703694 0.0563064  0.6678951  0.05980096
 0.01020901]",37:33.4
Neutral,4,"[0.2925816  0.00599285 0.03043004 0.26448166 0.35535675 0.03661129
 0.01454578]",37:33.5
Neutral,4,"[0.10838506 0.00161521 0.02488938 0.07202654 0.742396   0.0348847
 0.01580305]",37:33.8
Neutral,4,"[0.16429059 0.00275839 0.04991346 0.08476606 0.6384809  0.04595196
 0.01383864]",37:33.9
Happy,3,"[0.0222758  0.0032917  0.01001777 0.6426873  0.23905912 0.07057816
 0.01209016]",37:34.5
Happy,3,"[4.6099466e-03 6.6976725e-05 2.2861746e-04 9.6456605e-01 1.1778015e-02
 1.0666941e-02 8.0834748e-03]",37:34.8
Happy,3,"[8.8646467e-04 7.0235226e-05 3.9051307e-04 9.5043856e-01 4.3949243e-02
 3.2608027e-03 1.0040541e-03]",37:34.9
Neutral,4,"[7.7562938e-05 1.7823335e-09 4.6890550e-06 4.1168609e-01 5.8813518e-01
 9.0308822e-05 6.1814535e-06]",37:35.5
Happy,3,"[3.8304810e-05 7.7690316e-07 1.2618655e-05 8.7524533e-01 1.2455069e-01
 1.4998055e-04 2.2634488e-06]",37:36.5
Happy,3,"[5.3120055e-04 1.9368852e-07 7.3064875e-05 8.1542271e-01 1.8300733e-01
 8.6312892e-04 1.0242459e-04]",37:37.4
Happy,3,"[7.5885968e-05 5.0883163e-08 7.0883648e-06 9.6821868e-01 3.1568691e-02
 6.3412845e-05 6.6291199e-05]",37:37.5
Happy,3,"[2.1757217e-04 5.5170340e-06 1.2453785e-05 9.5509672e-01 4.4514120e-02
 1.5327529e-04 3.1882993e-07]",37:37.9
Neutral,4,"[1.3049533e-02 1.2013563e-04 2.2245313e-03 6.5925620e-02 7.3221982e-01
 1.7141905e-01 1.5041403e-02]",37:38.5
Neutral,4,"[0.37381238 0.13236992 0.01932904 0.0048857  0.43465552 0.03384712
 0.00110031]",37:38.7
Happy,3,"[2.0135326e-06 2.5713776e-09 1.3501979e-07 9.9942017e-01 5.7428604e-04
 1.9787677e-07 3.2150640e-06]",37:39.5
Happy,3,"[1.9587694e-06 2.2284303e-09 9.6243582e-08 9.9983597e-01 1.6140280e-04
 2.6073221e-07 3.0978134e-07]",37:39.6
Happy,3,"[8.6963955e-06 3.2258252e-09 1.0184341e-07 9.9878699e-01 1.1703436e-03
 1.3816975e-06 3.2492942e-05]",37:39.7
Happy,3,"[3.2402847e-06 8.5352625e-08 1.4179881e-07 9.9913764e-01 8.5797906e-04
 3.7602931e-07 5.9583550e-07]",37:39.8
Happy,3,"[5.8770788e-06 7.1485848e-09 8.8747839e-08 9.9888676e-01 1.0981819e-03
 1.2987632e-06 7.8789635e-06]",37:39.9
Happy,3,"[4.5931389e-05 8.3041090e-07 4.5836055e-06 9.9825388e-01 1.6860586e-03
 6.7954184e-06 1.9909012e-06]",37:40.1
Happy,3,"[5.9332287e-05 9.0301592e-06 1.4343975e-05 9.8983443e-01 9.4816890e-03
 3.0448522e-05 5.7069754e-04]",37:40.3
Happy,3,"[2.2412985e-05 3.1225645e-07 2.0924087e-06 9.9701524e-01 2.8456990e-03
 9.4755223e-06 1.0466501e-04]",37:40.5
Happy,3,"[2.1312999e-07 3.2924510e-11 5.6562195e-09 9.9970526e-01 2.9373105e-04
 1.5325542e-08 7.5220066e-07]",37:40.7
Happy,3,"[4.5946883e-05 9.7552140e-07 1.1395245e-05 9.9234968e-01 7.3643923e-03
 2.1617878e-05 2.0600410e-04]",37:40.8
Happy,3,"[1.9140200e-05 1.5219014e-07 1.1062564e-06 9.9405742e-01 5.8310968e-03
 2.1139243e-05 7.0009468e-05]",37:40.9
Happy,3,"[6.1699687e-08 2.9107383e-11 3.2419432e-09 9.9983168e-01 1.6768478e-04
 8.3039895e-09 4.8717857e-07]",37:41.0
Happy,3,"[4.3433934e-05 8.1326556e-07 5.9396966e-06 9.9721634e-01 2.6605777e-03
 3.3602118e-05 3.9241386e-05]",37:41.1
Happy,3,"[1.1137753e-05 5.0225580e-08 1.0195727e-06 9.9659204e-01 3.3646866e-03
 7.2283128e-06 2.3724695e-05]",37:41.2
Happy,3,"[4.2586442e-05 8.4818942e-07 5.0923604e-06 9.9555415e-01 4.2874739e-03
 3.9844133e-05 6.9864109e-05]",37:41.4
Happy,3,"[2.7385888e-06 1.2546815e-09 2.2211569e-08 9.9790937e-01 2.0766256e-03
 1.2357898e-06 1.0094590e-05]",37:41.5
Happy,3,"[6.5831832e-06 2.6753585e-07 7.2366373e-07 9.9962234e-01 3.0963501e-04
 8.7071180e-07 5.9592847e-05]",37:41.6
Happy,3,"[6.3582752e-07 1.3088123e-09 3.1745323e-08 9.9977273e-01 2.2415478e-04
 6.9006866e-08 2.2245194e-06]",37:41.7
Happy,3,"[5.7785446e-06 1.9152743e-08 6.1869252e-07 9.9930096e-01 6.9069827e-04
 1.1460285e-06 7.1251429e-07]",37:41.8
Happy,3,"[1.0028638e-05 4.8782166e-08 1.7591476e-07 9.9835557e-01 1.4206980e-03
 4.0898540e-06 2.0949122e-04]",37:42.0
Happy,3,"[1.9613499e-06 2.8766175e-08 1.6398330e-07 9.9815494e-01 1.6269190e-03
 4.2809802e-06 2.1166475e-04]",37:42.1
Happy,3,"[5.2585841e-05 1.5649649e-06 2.3987536e-06 9.9608046e-01 3.7714364e-03
 1.5107333e-05 7.6506403e-05]",37:42.3
Happy,3,"[8.6016364e-05 3.6659924e-06 4.9718801e-06 9.9541891e-01 4.4478541e-03
 1.9841505e-05 1.8767116e-05]",37:42.4
Happy,3,"[3.52153947e-05 2.48676912e-07 1.20776917e-06 9.94759142e-01
 5.15618641e-03 3.32667878e-05 1.46671555e-05]",37:42.5
Happy,3,"[6.2476647e-07 2.1589426e-10 2.0351935e-08 9.9915433e-01 8.4481470e-04
 1.9608147e-07 2.1894410e-08]",37:42.6
Happy,3,"[5.6965873e-06 2.7834394e-08 1.0892644e-06 9.9545962e-01 4.4502155e-03
 1.8657302e-06 8.1521248e-05]",37:42.9
Happy,3,"[4.9423877e-05 1.5632769e-06 8.6181690e-06 9.8581773e-01 1.3905520e-02
 1.4216312e-04 7.5013930e-05]",37:43.0
Happy,3,"[4.8368629e-06 1.7763871e-09 8.8397563e-08 9.9822706e-01 1.7120163e-03
 5.2657822e-07 5.5583016e-05]",37:43.1
Happy,3,"[5.03045849e-05 2.80786423e-07 1.11322515e-06 9.98727500e-01
 1.10066251e-03 1.25901261e-05 1.07471395e-04]",37:43.2
Happy,3,"[6.8641690e-05 1.4089416e-07 1.7670782e-06 9.9413717e-01 5.5878661e-03
 1.6936752e-05 1.8749753e-04]",37:43.3
Happy,3,"[1.9596523e-06 8.2057134e-09 5.6034285e-08 9.9923706e-01 6.2365143e-04
 5.4020734e-07 1.3658704e-04]",37:43.5
Happy,3,"[8.0087950e-05 6.8079191e-07 1.4173019e-06 9.7986484e-01 2.0002760e-02
 2.1171709e-05 2.9038509e-05]",37:44.0
Happy,3,"[2.0315407e-05 4.1712102e-07 1.5206361e-06 9.6309990e-01 3.6846589e-02
 1.0692488e-05 2.0602763e-05]",37:44.1
Happy,3,"[2.4583525e-04 3.0076303e-06 2.0167614e-05 9.6627921e-01 3.3032756e-02
 1.8920198e-04 2.2983503e-04]",37:44.5
Happy,3,"[2.8903596e-04 3.8000376e-06 1.3565814e-05 9.8348731e-01 1.5391923e-02
 1.3260418e-04 6.8171578e-04]",37:44.6
Happy,3,"[4.6254452e-05 2.1710170e-08 7.8228504e-07 9.9189621e-01 7.9090847e-03
 9.9518911e-06 1.3778535e-04]",37:44.7
Happy,3,"[5.2873551e-05 1.4466366e-07 1.7634133e-06 9.9214536e-01 7.7146715e-03
 1.8992536e-05 6.6150140e-05]",37:44.8
Happy,3,"[6.8362639e-03 5.7376044e-05 6.8828970e-04 9.0115541e-01 8.5456274e-02
 4.9880138e-03 8.1839657e-04]",37:44.9
Happy,3,"[0.03665357 0.01198779 0.00917585 0.8225727  0.09880811 0.01777525
 0.00302666]",37:45.1
Happy,3,"[2.0777316e-04 3.5577233e-07 3.2487380e-06 9.6552759e-01 3.3936691e-02
 3.0390409e-04 2.0532656e-05]",37:45.4
Happy,3,"[8.8950008e-05 1.3334773e-07 5.7431753e-05 9.1432017e-01 8.4484331e-02
 1.8398854e-04 8.6497550e-04]",37:45.5
Happy,3,"[2.1068043e-05 2.0975911e-08 3.8806479e-06 9.8806548e-01 1.1782177e-02
 4.1597894e-05 8.5806139e-05]",37:45.8
Happy,3,"[7.8417960e-04 5.3549579e-06 1.1953781e-04 7.9576373e-01 1.9895990e-01
 3.4321335e-03 9.3513791e-04]",37:46.4
Neutral,4,"[1.1131729e-03 4.2428429e-08 3.9363460e-04 4.1208960e-02 9.5048606e-01
 6.5571056e-03 2.4099216e-04]",37:46.5
Neutral,4,"[6.4636569e-04 1.1369024e-04 7.4312283e-04 2.1872117e-01 7.7633011e-01
 2.8366239e-03 6.0897809e-04]",37:47.0
Neutral,4,"[4.7714132e-04 7.0856026e-05 1.1461623e-03 1.7666425e-01 8.1427497e-01
 6.2025273e-03 1.1640097e-03]",37:47.1
Neutral,4,"[3.7523024e-02 4.5733894e-05 9.3137296e-03 6.0125176e-02 8.2038873e-01
 7.0727542e-02 1.8759380e-03]",37:47.3
Neutral,4,"[1.6792531e-03 1.0613519e-04 3.9130603e-03 9.1107726e-02 8.9071542e-01
 1.1727364e-02 7.5109006e-04]",37:47.7
Neutral,4,"[6.6417023e-03 2.7274522e-05 6.6694780e-03 2.9405138e-02 9.0887606e-01
 4.7621552e-02 7.5888063e-04]",37:47.9
Neutral,4,"[2.2044217e-02 5.3134817e-04 9.2056766e-03 1.3419941e-01 7.6296204e-01
 7.0214495e-02 8.4280333e-04]",37:48.1
